extension	setting	stage	source_embryo	direction	frozen_ridge	frozen_gain	anchor_a	anchor_b_conditioned	anchor_a_rank	anchor_b_rank	conditional_utility_median_residual_pearson	conditional_mse_improvement_median	fraction_genes_helped_conditionally	genes_evaluated	interpretation
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	bmp7a	dact2	8	7	0.0029856417928912915	0.0005823295823365049	0.7432150313152401	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	bmp7a	efnb2a	8	9	0.0029623144274219526	0.0005861416950645459	0.7473903966597077	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	bmp7a	foxd5	8	10	0.002825309301849044	0.0006089920516892944	0.7390396659707724	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	bmp7a	ppp1r7	8	11	0.003260666703800985	0.0006039306428525237	0.7578288100208769	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	bmp7a	cfl1l	8	12	0.003299959609908032	0.0006471759867798244	0.7578288100208769	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	bmp7a	cdx4	8	13	0.002968329268092207	0.0006135680301213031	0.7453027139874739	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	bmp7a	hoxb1b	8	14	0.0028072938121546653	0.0006118233716506799	0.7432150313152401	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	bmp7a	sox10	8	15	0.0028012990136338373	0.0006061340741964627	0.7369519832985386	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	bmp7a	foxg1a	8	16	0.002864423965478202	0.0006057777252449492	0.7369519832985386	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	efnb2a	klf2a	9	1	0.0010757606679422382	0.00019889679396399573	0.6764091858037579	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	efnb2a	gata5	9	2	0.0012798711432284726	0.00021407708224025976	0.6680584551148225	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	efnb2a	perp	9	3	0.0017561451294663133	0.00034484465914602636	0.7348643006263048	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	efnb2a	mdm2	9	4	0.001268348797935137	0.00025073601659876543	0.7014613778705637	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	efnb2a	tfap2c	9	5	0.0017159113083458077	0.0003174180078500122	0.7035490605427975	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	efnb2a	cxcr4a	9	6	0.0010866516628498246	0.00019225561668073654	0.6847599164926931	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	efnb2a	dact2	9	7	0.0014532296665975553	0.00032448470346475855	0.7202505219206681	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	efnb2a	bmp7a	9	8	0.0010263480990976293	0.00018566827491972582	0.6847599164926931	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	efnb2a	foxd5	9	10	0.0010190129563394934	0.000182674798570856	0.6805845511482255	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	efnb2a	ppp1r7	9	11	0.0012077110472400454	0.00019505682494301568	0.6847599164926931	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	efnb2a	cfl1l	9	12	0.0011293135204467897	0.00018642125911755292	0.6743215031315241	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	efnb2a	cdx4	9	13	0.001218105024546584	0.0002300643927256596	0.6993736951983298	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	efnb2a	hoxb1b	9	14	0.0010973607577066113	0.00020422525233809719	0.6847599164926931	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	efnb2a	sox10	9	15	0.001146183617166563	0.00019981573564786803	0.6868475991649269	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	efnb2a	foxg1a	9	16	0.0011341059665251896	0.000202393227234976	0.6805845511482255	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	foxd5	klf2a	10	1	0.00118195595264034	0.00022145864151434935	0.6534446764091858	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	foxd5	gata5	10	2	0.0033331869101923817	0.0006328556460128976	0.7223382045929019	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	foxd5	perp	10	3	0.0013527113985158379	0.00023356318471606796	0.6492693110647182	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	foxd5	mdm2	10	4	0.001079490980120723	0.00021506733748910545	0.6492693110647182	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	foxd5	tfap2c	10	5	0.0011224601467763329	0.00023384957958483277	0.6534446764091858	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	foxd5	cxcr4a	10	6	0.0021259708259456778	0.0004151983349108823	0.6951983298538622	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	foxd5	dact2	10	7	0.0012064305510356976	0.00020267146981789788	0.6638830897703549	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	foxd5	bmp7a	10	8	0.0010494158083286798	0.00018555768687639196	0.6409185803757829	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	foxd5	efnb2a	10	9	0.0011747554929961296	0.0002056423653416517	0.6555323590814196	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	foxd5	ppp1r7	10	11	0.0011300880900459442	0.0001976961768725971	0.6492693110647182	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	foxd5	cfl1l	10	12	0.0011589673992060678	0.00019894636690934164	0.6555323590814196	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	foxd5	cdx4	10	13	0.0009782227783117214	0.0001814573182082474	0.6597077244258872	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	foxd5	hoxb1b	10	14	0.0011496535080843806	0.00020742237568494026	0.6597077244258872	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	foxd5	sox10	10	15	0.0011155183152182502	0.00020161960368902943	0.6471816283924844	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	foxd5	foxg1a	10	16	0.0011194400729612752	0.0002059476178782882	0.6617954070981211	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	ppp1r7	klf2a	11	1	0.0030798548915829116	0.000545258625801015	0.7974947807933194	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	ppp1r7	gata5	11	2	0.0032901563465642103	0.0006684367460995655	0.8079331941544885	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	ppp1r7	perp	11	3	0.003062294241830188	0.0005494126723893933	0.7766179540709812	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	ppp1r7	mdm2	11	4	0.0037145719870147476	0.0006586476842759259	0.8079331941544885	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	ppp1r7	tfap2c	11	5	0.003054742248662312	0.0005504273471794718	0.8016701461377871	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	ppp1r7	cxcr4a	11	6	0.0030142335870249615	0.0005750893924180711	0.7995824634655533	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	ppp1r7	dact2	11	7	0.002984534126732552	0.0005881574379980603	0.8037578288100209	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	ppp1r7	bmp7a	11	8	0.0030411045792930747	0.0005893083041737524	0.7974947807933194	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	ppp1r7	efnb2a	11	9	0.002948715460506679	0.0006035379962373577	0.8016701461377871	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	ppp1r7	foxd5	11	10	0.0029295699526956237	0.0005543602606846165	0.7828810020876826	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	ppp1r7	cfl1l	11	12	0.0037911452862971484	0.0006753305998294379	0.7995824634655533	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	ppp1r7	cdx4	11	13	0.0027612817489224284	0.0005533553141805481	0.8016701461377871	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	ppp1r7	hoxb1b	11	14	0.0029413210420434766	0.000595841177808476	0.8016701461377871	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	ppp1r7	sox10	11	15	0.003118593729569352	0.0006159598993035753	0.8037578288100209	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	ppp1r7	foxg1a	11	16	0.003259141396038834	0.000676000335191676	0.8100208768267223	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	cfl1l	klf2a	12	1	0.0006448109932865043	0.0001364082011248713	0.605427974947808	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	cfl1l	gata5	12	2	0.0005987445266114055	0.00012887742499520516	0.5970772442588727	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	cfl1l	perp	12	3	0.0005743777796305971	0.00011847999866715364	0.592901878914405	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	cfl1l	mdm2	12	4	0.0013034771280157065	0.00025545714295874267	0.6388308977035491	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	cfl1l	tfap2c	12	5	0.0007657706701342248	0.00015357041642044544	0.6096033402922756	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	cfl1l	cxcr4a	12	6	0.0009893492741116505	0.00020163529179484385	0.6430062630480167	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	cfl1l	dact2	12	7	0.0005933344744671887	0.00012778870153573596	0.5949895615866388	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	cfl1l	bmp7a	12	8	0.0007923908312411632	0.00018478361421866984	0.6346555323590815	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	cfl1l	efnb2a	12	9	0.0007052334681995343	0.0001454617649090939	0.5991649269311065	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	cfl1l	foxd5	12	10	0.0005773699213165173	0.00011154700977528131	0.6033402922755741	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	cfl1l	ppp1r7	12	11	0.0009525132673859349	0.00024000331531132124	0.6325678496868476	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	cfl1l	cdx4	12	13	0.0005879849994797626	0.00011050039212909257	0.5991649269311065	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	cfl1l	hoxb1b	12	14	0.000583911171883722	0.00012424854623893644	0.6096033402922756	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	cfl1l	sox10	12	15	0.00059332138831103	0.00013251705701378125	0.6033402922755741	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	cfl1l	foxg1a	12	16	0.0005562989529800388	0.00011352471794812136	0.5949895615866388	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	cdx4	klf2a	13	1	0.0006395809529428087	0.00012262325636225313	0.6012526096033403	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	cdx4	gata5	13	2	0.0009651914292191921	0.00017240483974295673	0.6179540709812108	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	cdx4	perp	13	3	0.0007236413167096556	0.00011519075783461563	0.6033402922755741	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	cdx4	mdm2	13	4	0.0006805635929447718	0.00012010380692695222	0.592901878914405	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	cdx4	tfap2c	13	5	0.0006825221292670047	0.00013403320187899137	0.5991649269311065	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	cdx4	cxcr4a	13	6	0.0006396144370773849	0.00011041124611316233	0.5887265135699373	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	cdx4	dact2	13	7	0.0007704964536703329	0.00011211920173505308	0.6116910229645094	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	cdx4	bmp7a	13	8	0.0006649693478404384	0.000124909839902744	0.5970772442588727	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	cdx4	efnb2a	13	9	0.0007654575114399709	0.00014692962146206634	0.6075156576200418	479	lower conditional utility indicates greater substitution/redundancy
post-hoc experimental-design extension	50p_E1_to_E2	50% epiboly	E1	E1→E2	10.0	1.0	cdx4	foxd5	13	10	0.0006152823190123669	0.0001199746553559311	0.5762004175365344	479	lower conditional utility indicates greater substitution/redundancy
