fold	cohort	method	cells	ancestors	genes	rho_future_pooled	rho_future_macro	rho_future_median	final_pearson_macro	final_spearman_macro	rmse	normalized_rmse	moran_error	original_rho_future_pooled	residual_pearson_status	table	estimate	ci95_low	ci95_high	bootstrap_unit	replicates	original_estimate	status	observed	null_mean	null_ci_low	null_ci_high	empirical_p	permutations	ancestor_count	descendant_count	division_fraction	median_path_length	eligible	guard_stability_fraction	prediction_sha256	remaining_ancestors	remaining_descendants	removed_fraction	rho_future_disjoint	rho_future_full	rho_future_shared	gene	future_residual_pearson	final_pearson	final_spearman
A		B1_lineage_registered_idw									0.6824371218681335					per_gene																											dscc1	0.02273418	0.017753826	0.0165411130592423
A		B1_lineage_registered_idw									0.8463925123214722					per_gene																											dync1li1	0.10094674	0.04675855	0.052149622933786
A		B1_lineage_registered_idw									0.8653408288955688					per_gene																											dynll2b	0.07754844	0.06535601	0.0748076866204833
A		B1_lineage_registered_idw									0.747713029384613					per_gene																											ednraa	0.029032463	0.0082092555	0.0032711388842731
A		B1_lineage_registered_idw									0.9807175993919371					per_gene																											efna1a	-0.12767611	0.12336829	0.1132480925888302
A		B1_lineage_registered_idw									0.8910538554191589					per_gene																											efnb2a	0.13834931	0.25045696	0.1772821460257697
A		B1_lineage_registered_idw									1.519016981124878					per_gene																											efnb2b	0.13219056	0.27355775	0.2410046773670111
A		B1_lineage_registered_idw									1.0429794788360596					per_gene																											egln1b	-0.06864668	-0.054816402	-0.0533629877982001
A		B1_lineage_registered_idw									0.5083451867103577					per_gene																											eif3ea	0.06662404	0.04773109	0.0654657150460671
A		B1_lineage_registered_idw									0.8792141675949097					per_gene																											elavl3	-0.024525475	0.02741984	0.0205030022226442
A		B1_lineage_registered_idw									1.3569676876068115					per_gene																											elf1	-0.012195621	-0.0038366518	-0.0074993802255716
A		B1_lineage_registered_idw									0.8222464323043823					per_gene																											elob	0.11544877	-0.005466575	-0.0048204753802067
A		B1_lineage_registered_idw									0.8277985453605652					per_gene																											emid1	0.040562812	-0.02280444	-0.0220490864940498
A		B1_lineage_registered_idw									0.780967652797699					per_gene																											emx2	0.10936724	0.0048681814	0.0085769607764395
A		B1_lineage_registered_idw									0.9868046045303344					per_gene																											emx3	0.14956595	0.016489174	0.0169497220224912
A		B1_lineage_registered_idw									0.96505469083786					per_gene																											epcam	0.14777802	0.009403713	0.0097627096025191
A		B1_lineage_registered_idw									1.1214606761932373					per_gene																											epha2a	-0.08400978	0.20799555	0.2309138928390193
A		B1_lineage_registered_idw									1.494682788848877					per_gene																											ephb3a	-0.039429035	-0.0837249	-0.0936940000564744
A		B1_lineage_registered_idw									1.105366826057434					per_gene																											eppk1	0.018818442	0.041840717	0.0336422092356691
A		B1_lineage_registered_idw									0.4774283170700073					per_gene																											erf	0.04095882	-0.03559509	-0.0354165736081667
A		B1_lineage_registered_idw									0.8417544364929199					per_gene																											esrra	-0.018734714	-0.0056494744	-0.0063624534950082
A		B1_lineage_registered_idw									1.3022037744522097					per_gene																											ets2	-0.1327635	0.15328686	0.1328819412486516
A		B1_lineage_registered_idw									0.6019187569618225					per_gene																											etv2	0.08984912	0.038720243	0.0389581407999906
A		B1_lineage_registered_idw									0.8573680520057678					per_gene																											etv4	-0.059591096	0.1443161	0.1862019599002591
A		B1_lineage_registered_idw									1.0385202169418335					per_gene																											etv5a	0.009025861	0.03315861	0.0330476117106955
A		B1_lineage_registered_idw									0.5643279552459717					per_gene																											etv5b	-0.15461317	-0.01022443	0.0008722493338501
A		B1_lineage_registered_idw									1.7835118770599363					per_gene																											eve1	-0.4796872	-0.08460135	-0.1169445253034721
A		B1_lineage_registered_idw									0.7854803204536438					per_gene																											f11r.1	-0.0072216885	-0.002775267	0.0017015584392686
A		B1_lineage_registered_idw									0.9545711874961852					per_gene																											fbln2	-0.009947027	-0.03148324	-0.0249579955657367
A		B1_lineage_registered_idw									1.061820387840271					per_gene																											fezf2	0.031165069	-0.005445833	0.0248030454722733
A		B1_lineage_registered_idw									1.0670149326324463					per_gene																											fgf8a	0.16279347	0.16167407	0.168065698932534
A		B1_lineage_registered_idw									1.3873783349990845					per_gene																											flrt3	0.09699685	0.41661504	0.3838914157810945
A		B1_lineage_registered_idw									1.5885919332504272					per_gene																											fn1a	-0.071580745	-0.13676538	-0.1524772476621834
A		B1_lineage_registered_idw									1.164590835571289					per_gene																											fn1b	0.005051817	-0.097760275	-0.109650483506872
A		B1_lineage_registered_idw									1.6838785409927368					per_gene																											fnbp1l	-0.064437635	-0.005073113	0.0005163587571983
A		B1_lineage_registered_idw									0.6786541938781738					per_gene																											fosab	-0.008068765	0.039582964	0.0433188761190556
A		B1_lineage_registered_idw									1.1175637245178225					per_gene																											foxa	0.06498308	0.28973088	0.2512414078177757
A		B1_lineage_registered_idw									1.0247344970703125					per_gene																											foxa2	-0.03280259	0.13685352	0.1173166907070252
A		B1_lineage_registered_idw									1.5967626571655271					per_gene																											foxa3	0.05084011	0.32264984	0.2796533955645093
A		B1_lineage_registered_idw									1.4957287311553955					per_gene																											foxb1a	-0.47602034	-0.27301544	-0.2582396502493934
A		B1_lineage_registered_idw									0.8506606817245483					per_gene																											foxb1b	0.11737318	-0.03641334	-0.025530555042282
A		B1_lineage_registered_idw									1.716421365737915					per_gene																											foxc1a	0.06873303	0.33564305	0.2818656571921399
A		B1_lineage_registered_idw									0.9178879857063292					per_gene																											foxc1b	0.08649472	0.06259806	0.0623294655231166
A		B1_lineage_registered_idw									1.879620909690857					per_gene																											foxd3	-0.47400084	-0.047845557	-0.050560284381262
A		B1_lineage_registered_idw									1.8581249713897705					per_gene																											foxd5	-0.103128046	0.15627095	0.1861857481675615
A		B1_lineage_registered_idw									0.6428332924842834					per_gene																											foxg1a	0.11998722	0.011928538	0.0158748287229027
A		B1_lineage_registered_idw									0.9986394643783568					per_gene																											foxh1	0.31616718	0.47044972	0.6111462263385402
A		B1_lineage_registered_idw									1.5512316226959229					per_gene																											foxi1	0.074029416	0.063012615	0.0542410811270937
A		B1_lineage_registered_idw									0.9449256658554076					per_gene																											foxn2b	-0.055482756	-0.06857643	-0.0831527244759367
A		B1_lineage_registered_idw									0.4468512237071991					per_gene																											foxo1a	-0.055200007	0.024198448	0.0205587398191414
A		B1_lineage_registered_idw									0.9162500500679016					per_gene																											foxp1b	0.10704023	0.011341646	0.0146645218534348
A		B1_lineage_registered_idw									1.1682292222976685					per_gene																											foxp2	-0.13395971	-0.014193518	-0.0157259059829977
A		B1_lineage_registered_idw									0.8955045938491821					per_gene																											frmd4ba	0.031538203	0.09461884	0.0551161224481316
A		B1_lineage_registered_idw									0.8226677179336548					per_gene																											fscn1a	0.19826557	0.60442746	0.6157433582516475
A		B1_lineage_registered_idw									1.949883222579956					per_gene																											fzd7a	0.2906889	0.2732802	0.2638436185760218
A		B1_lineage_registered_idw									0.7987391948699951					per_gene																											fzd7b	-0.182762	-0.10561356	-0.1161849625895684
A		B1_lineage_registered_idw									1.4134624004364014					per_gene																											fzd8a	-0.26474738	-0.07946195	-0.0833204965619645
A		B1_lineage_registered_idw									0.9291144013404846					per_gene																											gadd45gip1	-0.009526507	0.013462053	0.0220914099811912
A		B1_lineage_registered_idw									1.792130470275879					per_gene																											gapdh	0.101863615	0.020378634	0.0243525540878388
A		B1_lineage_registered_idw									1.9649215936660769					per_gene																											gata2a	-0.21069969	-0.17775944	-0.1793312594003439
A		B1_lineage_registered_idw									0.6685494780540466					per_gene																											gata3	-0.044494126	0.02742248	0.0383369515319652
A		B1_lineage_registered_idw									1.494862079620361					per_gene																											gata6	0.26690096	0.2929068	0.2395623781982325
A		B1_lineage_registered_idw									1.1825019121170044					per_gene																											gbx1	0.07712036	-0.05966088	-0.0573044524667661
A		B1_lineage_registered_idw									0.6109946370124817					per_gene																											gcm2	0.0	0.029221132	0.031145061973755
A		B1_lineage_registered_idw									0.7516241669654846					per_gene																											gfi1aa	0.03652903	0.046493627	0.0315309228994019
A		B1_lineage_registered_idw									1.2043352127075195					per_gene																											gli1	-0.30508563	-0.09793672	-0.0858626946909812
A		B1_lineage_registered_idw									1.3431510925292969					per_gene																											gmnn	0.003820403	0.11846613	0.1335949797535178
A		B1_lineage_registered_idw									0.954950749874115					per_gene																											gpr137bb	-0.08679393	-0.024989637	-0.0323430413716851
A		B1_lineage_registered_idw									1.1989067792892456					per_gene																											grhl1	0.17228194	-0.0039318195	0.0061321248257833
A		B1_lineage_registered_idw									0.8670850992202759					per_gene																											grhl2b	0.029053668	0.013631451	0.0089953716635275
A		B1_lineage_registered_idw									0.854195773601532					per_gene																											gsc	0.02300581	0.032990824	0.0403055545950995
A		B1_lineage_registered_idw									0.8912804126739502					per_gene																											h1-0	-0.023584923	-0.00903738	-0.0152204986951148
A		B1_lineage_registered_idw									0.2519911527633667					per_gene																											hdlbpa	-0.025428126	-0.01794701	0.0119166710616749
A		B1_lineage_registered_idw									1.0902924537658691					per_gene																											helb	-0.017082218	-0.045758672	-0.0360080445366168
A		B1_lineage_registered_idw									0.798821747303009					per_gene																											hells	0.009451136	-0.0026957765	-0.0014601573036669
A		B1_lineage_registered_idw									1.823285460472107					per_gene																											her1	0.03267622	0.29646856	0.2765549542988492
A		B1_lineage_registered_idw									0.8947386741638184					per_gene																											her11	0.0	-0.012114649	-0.0093365514023505
A		B1_lineage_registered_idw									0.7764237523078918					per_gene																											her12	0.060870424	0.025630714	0.0181456600351286
A		B1_lineage_registered_idw									0.8048909306526184					per_gene																											her2	0.105238885	-0.011477694	-0.0085442739043771
A		B1_lineage_registered_idw									0.6739827394485474					per_gene																											her3	-0.026481317	-0.022176228	-0.0234690782069838
A		B1_lineage_registered_idw									1.9763801097869875					per_gene																											her5	-0.013819674	-0.016297704	-0.007648714445408
A		B1_lineage_registered_idw									1.056509256362915					per_gene																											her6	0.121997155	0.035811312	0.0332954100720937
A		B1_lineage_registered_idw									1.0925099849700928					per_gene																											her7	0.056821883	0.21647757	0.2129289757991242
A		B1_lineage_registered_idw									0.9759973883628844					per_gene																											her8a	0.032252856	0.28473666	0.2690428326988308
A		B1_lineage_registered_idw									1.8773401975631716					per_gene																											her9	0.12185535	0.10338868	0.1027225200545531
A		B1_lineage_registered_idw									0.8255202174186707					per_gene																											hes6	-0.02056322	0.008606961	0.0176656837166846
A		B1_lineage_registered_idw									1.181393027305603					per_gene																											hesx1	-0.023969952	0.0113652665	0.0197909046836061
A		B1_lineage_registered_idw									0.7576042413711548					per_gene																											hic1l	0.09434083	0.046417877	0.0491476695308127
A		B1_lineage_registered_idw									0.7194486856460571					per_gene																											higd1a	0.034808256	-0.034731124	-0.0354631160673841
